customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,ServiceCount,InternetScore,AvgServiceUsageScore,Churn
0748-RDGGM,Male,0,Yes,No,70,1,No,Fiber optic,1,1,1,1,1,1,One year,Yes,Bank transfer (automatic),109.5,7534.65,7,40,31.883175435668832,Yes
8393-JMVMB,Male,0,No,No,1,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.45,19.45,1,0,0.0,No
5019-GQVCR,Male,1,No,No,43,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,84.85,3645.6,2,40,12.874286635398194,No
6036-TTFYU,Female,0,Yes,No,16,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,,314.45,1,0,,No
2550-AEVRU,Female,0,Yes,Yes,57,1,No,DSL,1,1,0,0,0,0,One year,No,Electronic check,53.45,3053,3,20,14.999614947428535,No
0969-RGKCU,Male,0,Yes,Yes,37,1,No,No,0,0,0,0,0,0,One year,No,Credit card (automatic),19.8,677.05,1,0,5.826953099870852,No
0378-CJKPV,Female,0,Yes,No,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,No,Credit card (automatic),112.1,7965.95,7,40,39.91651002578531,No
4706-AXVKM,Female,1,No,No,11,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Credit card (automatic),84.8,906.85,2,40,21.695040608748585,Yes
5889-JTMUL,Female,1,Yes,No,50,1,Yes,Fiber optic,0,1,1,0,1,0,Month-to-month,Yes,Electronic check,95.05,4888.7,4,40,17.725814365489384,Yes
9026-RNUJS,Male,1,No,No,5,1,No,DSL,0,0,1,0,0,0,Month-to-month,No,Electronic check,50.35,237.25,2,20,11.901856556396067,Yes
3746-EUBYR,Male,0,Yes,No,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,1,40,11.010056540198619,Yes
2332-EFBJY,Male,0,No,No,16,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.7,342.4,1,0,0.5005511205448827,Yes
2880-FPNAE,Male,1,Yes,No,2,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,74.2,140.1,2,40,12.405277691397995,No
1703-MGIAB,Female,0,No,No,17,1,Yes,DSL,0,0,1,1,1,0,Month-to-month,Yes,Mailed check,69.0,1108,4,20,,No
4311-QTTAI,Female,0,No,No,16,1,No,No,0,0,0,0,0,0,One year,No,Credit card (automatic),19.35,295.55,1,0,1.9561683957797558,No
9474-PHLYD,Female,0,No,No,15,1,No,DSL,0,0,1,0,0,1,Month-to-month,Yes,Electronic check,59.45,892.65,3,20,,Yes
4318-RAJVY,Female,0,No,No,10,1,No,No,0,0,0,0,0,0,One year,Yes,Mailed check,19.8,198.25,1,0,0.0,No
2165-VOEGB,Female,0,No,Yes,46,1,No,Fiber optic,1,1,0,1,1,1,One year,Yes,Bank transfer (automatic),105.2,4822.85,6,40,31.009534426868996,Yes
3612-YUNGG,Male,0,Yes,Yes,64,1,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Credit card (automatic),109.2,6741.15,6,40,27.78966521681195,No
2254-DLXRI,Female,0,No,No,1,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,Yes,Mailed check,79.15,79.15,2,40,20.142156393231755,No
5062-CJJKH,Male,0,Yes,Yes,25,1,No,DSL,0,1,1,0,0,0,One year,No,Mailed check,53.65,1355.45,3,20,15.908592683253064,No
9028-LIHRP,Male,0,Yes,Yes,71,1,No,Fiber optic,1,1,1,1,1,0,Two year,No,Credit card (automatic),100.2,7209,6,40,31.19307162383935,No
2219-MVUSO,Male,0,No,No,8,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,45.15,438.4,1,20,8.487769032368027,Yes
1053-MXTTK,Female,0,Yes,Yes,72,1,No,Fiber optic,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),108.65,7726.35,7,40,36.53143180197466,No
1530-ZTDOZ,Female,0,Yes,No,49,0,No phone service,DSL,1,0,0,0,1,0,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,2,20,4.231143581860273,No
1301-LOPVR,Male,0,Yes,Yes,29,0,No phone service,DSL,1,1,1,1,0,1,One year,Yes,Credit card (automatic),,1636.95,5,20,,No
0853-TWRVK,Male,0,Yes,No,72,1,Yes,Fiber optic,1,1,1,1,0,1,Two year,No,Bank transfer (automatic),105.6,7581.5,6,40,36.739876165722904,No
8914-RBTSB,Male,0,Yes,No,31,1,Yes,Fiber optic,0,1,1,0,1,0,Month-to-month,No,Electronic check,93.8,3019.5,4,40,29.75303528039174,Yes
6212-ATMLK,Female,0,No,No,50,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,95.7,4729.75,3,40,27.36414941849355,No
8200-LGKSR,Male,0,Yes,No,71,1,Yes,DSL,1,0,1,1,1,1,Two year,No,Electronic check,83.2,6126.1,6,20,22.96108940653777,No
1568-BEKZM,Male,1,Yes,No,70,1,Yes,DSL,1,1,1,1,1,1,Two year,No,Credit card (automatic),90.05,6333.4,7,20,22.6651937540715,No
0670-ANMUU,Male,0,No,No,71,1,Yes,Fiber optic,1,0,0,1,0,1,One year,No,Credit card (automatic),97.65,6687.85,4,40,22.166952264682667,No
6897-RWMUB,Male,0,Yes,Yes,61,1,No,DSL,1,1,1,1,0,0,Two year,Yes,Bank transfer (automatic),68.05,4158.25,5,20,23.698628434228052,No
0963-ZBDRN,Male,0,No,No,32,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,96.2,3183.4,4,40,29.922941300940415,Yes
7594-RQHXR,Female,0,No,Yes,1,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,79.6,79.6,2,40,,Yes
6999-CHVCF,Male,0,No,No,68,1,Yes,Fiber optic,1,1,1,0,0,1,Two year,Yes,Bank transfer (automatic),102.1,7149.35,5,40,29.047258461528628,No
6134-KWTBV,Male,0,No,No,62,1,Yes,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),23.4,1429.65,1,0,0.0,No
1077-HUUJM,Female,0,No,Yes,7,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,71.05,472.65,1,40,15.349590665248817,No
6331-EWIEB,Male,0,No,No,20,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,85.25,1734.5,2,40,13.444031091710059,Yes
0895-LNKRC,Male,0,Yes,Yes,6,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.45,113.5,1,0,0.0,No
2045-BMBTJ,Female,1,No,No,33,0,No phone service,DSL,1,1,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),,1884.65,5,20,,No
8417-GSODA,Male,0,Yes,Yes,28,1,Yes,Fiber optic,0,0,0,0,1,1,One year,No,Bank transfer (automatic),,2568.15,3,40,,No
5171-EPLKN,Male,0,No,No,27,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.85,470,1,0,5.186913637124753,No
4452-QIIEB,Male,0,No,No,7,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,43.9,278.4,1,20,9.337831705618798,No
5998-VVEJY,Male,0,No,No,26,1,Yes,Fiber optic,0,0,0,1,0,0,Month-to-month,Yes,Electronic check,80.5,2088.8,2,40,27.636834499020786,Yes
1624-NALOJ,Male,1,No,No,5,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,Yes,Electronic check,89.8,502.6,3,40,20.452917512534356,Yes
6741-EGCBI,Male,1,No,No,30,1,Yes,Fiber optic,1,0,0,0,0,1,Month-to-month,Yes,Credit card (automatic),,2595.85,3,40,,No
7820-ZYGNY,Male,0,No,No,63,1,Yes,Fiber optic,0,1,0,0,0,1,One year,No,Credit card (automatic),90.45,5825.5,3,40,25.357757921584575,No
4317-VTEOA,Male,0,No,No,1,1,No,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,50.75,50.75,2,20,11.25786409493741,Yes
9677-AVKED,Female,0,No,Yes,53,1,Yes,DSL,0,1,1,1,1,1,One year,Yes,Electronic check,84.6,4449.75,6,20,25.821175886341727,No
1670-SVOWZ,Female,0,Yes,Yes,14,1,No,Fiber optic,0,1,0,1,0,1,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,4,40,24.140327652865768,Yes
2227-JRSJX,Female,0,No,No,21,1,No,Fiber optic,0,1,0,1,1,1,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,5,40,30.502465664847353,No
9847-HNVGP,Male,0,No,No,17,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.95,310.6,1,0,7.404082209835588,No
6696-YDAYZ,Male,0,Yes,Yes,16,1,No,No,0,0,0,0,0,0,Two year,No,Mailed check,20.5,290.55,1,0,2.726333934258207,No
8980-WQFWL,Female,0,No,No,35,1,No,DSL,0,0,1,0,0,1,Month-to-month,Yes,Electronic check,62.1,2096.1,3,20,21.852576436201943,No
1730-ZMAME,Female,1,No,No,32,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,79.5,2665,2,40,15.25970447483638,No
6506-EYCNH,Female,0,Yes,Yes,28,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,1,0,15.512288476794954,No
4634-JLRJT,Female,0,No,No,1,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,20.35,20.35,1,0,0.5184453151123294,No
9501-UKKNL,Male,0,No,No,59,0,No phone service,DSL,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,51.7,3005.8,3,20,16.32418377082277,No
2560-QTSBS,Female,0,Yes,Yes,72,1,Yes,No,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),23.3,1623.15,1,0,0.0,No
7541-YLXCL,Male,0,No,No,36,1,No,DSL,0,1,0,1,0,1,One year,Yes,Mailed check,65.4,2498.4,4,20,18.399567530928987,Yes
4795-WRNVT,Female,0,No,No,40,1,No,DSL,1,1,0,0,1,0,Month-to-month,No,Mailed check,65.1,2586,4,20,,No
6080-TCMYC,Male,0,Yes,Yes,40,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,81.2,3292.3,2,40,12.085244266071165,No
0260-ZDLGK,Female,0,No,Yes,9,1,No,DSL,0,0,1,1,1,1,Month-to-month,Yes,Mailed check,72.9,651.4,5,20,18.836304264952798,Yes
7860-UXCRM,Male,0,Yes,Yes,63,1,No,DSL,1,1,1,1,1,0,Two year,No,Credit card (automatic),74.5,4674.55,6,20,18.000662063910028,No
6357-JJPQT,Female,0,No,No,3,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,80.5,232.35,2,40,28.569098549425245,No
2292-XQWSV,Male,0,Yes,Yes,40,0,No phone service,DSL,0,1,1,1,1,1,One year,No,Mailed check,,2448.5,5,20,,No
9552-TGUZV,Male,0,Yes,No,8,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,Yes,Mailed check,75.0,658.1,2,40,24.438331069652897,No
5913-INRQV,Male,1,Yes,No,34,1,No,Fiber optic,1,0,0,1,1,0,One year,No,Mailed check,90.15,3128.8,4,40,22.133862447369008,No
8722-NGNBH,Male,0,No,No,5,0,No phone service,DSL,1,0,1,1,0,0,Month-to-month,No,Mailed check,40.0,223.45,3,20,22.104060676341092,Yes
6210-KBBPI,Male,1,No,No,9,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Credit card (automatic),99.45,919.4,4,40,20.719196621243363,Yes
9643-YBLUR,Male,0,Yes,No,9,1,Yes,DSL,0,1,1,0,0,1,Month-to-month,Yes,Credit card (automatic),69.05,653.95,4,20,21.001816379869314,No
8734-FNWVH,Male,0,Yes,Yes,31,1,Yes,DSL,0,0,0,0,0,1,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,2,20,11.453316535830263,No
9447-YPTBX,Female,0,Yes,No,50,1,No,No,0,0,0,0,0,0,One year,Yes,Bank transfer (automatic),19.85,943.1,1,0,5.4761679763011895,No
0133-BMFZO,Female,0,No,No,2,1,No,Fiber optic,1,1,0,1,0,0,Month-to-month,Yes,Electronic check,86.25,181.65,4,40,28.70599788936841,Yes
6128-CZOMY,Female,0,No,No,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,45.65,45.65,1,20,5.237496243061666,Yes
9540-JYROE,Male,0,No,No,8,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,70.1,551.35,1,40,13.94688673632007,Yes
9026-LHEVG,Female,0,No,No,9,0,No phone service,DSL,0,1,0,0,0,1,Month-to-month,No,Electronic check,40.75,359.4,2,20,,No
2260-USTRB,Female,1,No,No,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,1,40,12.94044615057051,Yes
3656-TKRVZ,Female,0,No,No,3,1,No,DSL,1,1,0,0,0,0,Month-to-month,No,Electronic check,55.35,165.2,3,20,8.404831028814673,Yes
7011-CVEUC,Male,0,Yes,No,25,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,4,40,19.372276169064993,No
6185-TASNN,Male,1,No,No,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,46.3,46.3,1,20,16.10062806785205,No
7925-PNRGI,Female,0,Yes,Yes,45,1,Yes,DSL,1,1,1,1,1,0,Month-to-month,No,Mailed check,81.3,3541.1,6,20,28.091649091196945,No
8623-TMRBY,Male,1,Yes,Yes,51,1,Yes,Fiber optic,0,1,1,0,0,0,Month-to-month,Yes,Electronic check,84.2,4146.05,3,40,26.277754680875237,Yes
1552-CZCLL,Female,0,Yes,Yes,55,1,No,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),20.0,1087.25,1,0,1.3666791897153834,No
3038-PQIUY,Female,0,No,No,38,1,Yes,DSL,1,1,1,0,0,0,Month-to-month,Yes,Bank transfer (automatic),,2522.4,4,20,,No
1501-SGHBW,Male,0,No,No,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Mailed check,45.85,81,1,20,6.821362220301278,Yes
9313-CDOGY,Male,0,Yes,Yes,38,1,No,No,0,0,0,0,0,0,Month-to-month,No,Electronic check,19.6,717.3,1,0,2.196872765229476,No
8148-BPLZQ,Male,0,No,No,34,1,No,DSL,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,49.8,1734.2,2,20,11.199200905021282,No
2623-DRYAM,Female,0,Yes,No,70,1,Yes,Fiber optic,0,0,1,0,1,1,One year,Yes,Electronic check,101.75,7069.3,4,40,24.793138140734293,No
9987-LUTYD,Female,0,No,No,13,1,No,DSL,1,0,0,1,0,0,One year,No,Mailed check,55.15,742.9,3,20,15.279860337022281,No
3208-YPIOE,Male,0,No,No,39,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,75.25,3017.65,1,40,21.104099472694084,Yes
4488-KQFDT,Female,0,No,No,61,1,Yes,Fiber optic,0,1,1,0,1,1,One year,Yes,Electronic check,103.95,6423,5,40,29.53353097517646,No
2612-RANWT,Female,0,No,No,12,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,4,40,28.060641988532204,Yes
5693-PIPCS,Male,0,No,No,41,1,No,Fiber optic,0,1,0,1,1,1,Two year,Yes,Credit card (automatic),99.65,4220.35,5,40,31.66935769030599,No
0491-KAPQG,Male,0,No,No,21,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,73.7,1558.7,1,40,15.351130350127457,No
1925-LFCZZ,Male,1,No,No,55,0,No phone service,DSL,0,0,1,0,1,1,One year,Yes,Bank transfer (automatic),50.05,2743.45,3,20,12.915713653102646,No
8039-EQPIM,Male,0,Yes,No,69,0,No phone service,DSL,1,0,1,1,1,1,Two year,No,Bank transfer (automatic),60.25,4055.5,5,20,22.55627507536319,No
6900-PXRMS,Male,1,Yes,Yes,26,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,No,Electronic check,105.75,2710.25,5,40,29.924324328866405,Yes
8707-RMEZH,Female,1,Yes,No,69,1,No,Fiber optic,1,1,0,0,0,1,One year,No,Credit card (automatic),87.3,6055.55,4,40,25.51757486212191,No
3346-BRMIS,Female,1,Yes,No,18,0,No phone service,DSL,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,48.35,810.7,3,20,5.9249873801040405,Yes
3209-ZPKFI,Male,0,Yes,Yes,47,1,Yes,DSL,0,1,0,0,0,0,Month-to-month,No,Electronic check,54.25,2538.2,2,20,14.165083654352683,No
6479-VDGRK,Female,0,Yes,Yes,72,1,No,DSL,1,1,1,1,1,1,Two year,No,Bank transfer (automatic),85.3,6129.2,7,20,19.776531911886458,No
9373-WSLOY,Male,1,Yes,No,33,0,No phone service,DSL,0,1,1,1,1,0,Month-to-month,Yes,Electronic check,,1750.85,4,20,,No
2933-FILNV,Female,0,Yes,Yes,2,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,24.4,36.55,0,20,8.695140195816975,Yes
3569-JFODW,Female,0,Yes,Yes,72,1,Yes,DSL,1,1,1,1,1,1,Two year,No,Credit card (automatic),,6652.45,7,20,,No
9819-FBNSV,Male,1,Yes,No,37,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,1,40,18.81841872463893,No
9544-PYPSJ,Female,1,Yes,Yes,62,1,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,Yes,Credit card (automatic),,6019.35,4,40,,No
1591-XWLGB,Female,0,Yes,No,71,1,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.85,1379.6,1,0,11.696007173981162,No
0396-UKGAI,Male,0,No,Yes,23,1,No,DSL,0,1,0,1,0,0,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,3,20,12.022804223498445,No
3243-ZHOHY,Female,0,No,No,16,1,No,No,0,0,0,0,0,0,One year,No,Mailed check,20.1,296.15,1,0,8.570785307138298,No
5186-EJEGL,Male,0,No,No,9,1,No,DSL,1,0,1,1,1,0,Month-to-month,Yes,Mailed check,69.5,653.25,5,20,21.91180652196974,No
7527-QNRUS,Male,0,Yes,Yes,17,1,Yes,No,0,0,0,0,0,0,Two year,Yes,Mailed check,25.15,412.6,1,0,4.657696449123105,No
9986-BONCE,Female,0,No,No,4,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),20.95,85.5,1,0,3.7297629650370676,Yes
2722-JMONI,Female,1,Yes,No,1,1,No,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,49.55,49.55,2,20,14.134496965545992,Yes
2203-GHNWN,Female,0,Yes,No,24,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,Yes,Mailed check,79.65,1928.7,2,40,18.558745883335238,No
3878-AVSOQ,Female,1,No,No,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,71.25,71.25,1,40,18.15586181969838,No
3258-SYSWS,Male,1,No,No,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,No,Bank transfer (automatic),113.8,7845.8,7,40,30.757965361023174,No
5296-PSYVW,Female,0,Yes,No,72,1,Yes,No,0,0,0,0,0,0,Two year,No,Electronic check,24.55,1750.7,1,0,0.0,No
6319-QSUSR,Female,0,No,Yes,11,1,No,No,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),19.7,216.2,1,0,4.8208972277650775,No
4083-EUGRJ,Male,0,No,No,9,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.25,178.5,1,0,6.602289082093478,Yes
7579-OOPEC,Female,1,Yes,No,2,1,No,DSL,0,1,0,0,0,0,Month-to-month,No,Credit card (automatic),50.15,115.1,2,20,11.547273668137064,Yes
0512-FLFDW,Female,1,Yes,No,60,1,Yes,Fiber optic,0,0,1,0,1,1,One year,Yes,Credit card (automatic),100.5,6029,4,40,22.782537991452458,No
1771-OADNZ,Male,1,Yes,No,29,1,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,Yes,Electronic check,,2745.2,4,40,,Yes
0487-CRLZF,Female,0,No,No,49,1,No,DSL,0,0,1,1,1,1,Two year,Yes,Bank transfer (automatic),74.45,3721.9,5,20,17.87549829909512,No
2107-FBPTK,Female,1,No,No,30,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,Yes,Electronic check,104.1,3121.1,5,40,25.841992528490493,No
9451-WLYRI,Female,0,Yes,No,53,1,No,No,0,0,0,0,0,0,One year,No,Credit card (automatic),19.05,990.45,1,0,0.0,No
8219-VYBVI,Male,0,No,Yes,39,1,Yes,No,0,0,0,0,0,0,Two year,No,Mailed check,25.0,1004.35,1,0,1.8024188028027794,No
1991-VOPLL,Female,0,No,No,9,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.05,157.65,1,0,0.0,No
9738-QLWTP,Male,0,No,No,39,1,No,Fiber optic,0,0,1,1,0,0,One year,No,Electronic check,81.9,3219.75,3,40,25.144908619803893,No
1016-DJTSV,Male,1,No,No,8,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.7,572.85,1,40,19.689170259072526,No
9419-IPPBE,Female,0,Yes,Yes,51,1,Yes,Fiber optic,0,0,1,0,0,1,One year,Yes,Electronic check,90.15,4554.85,3,40,28.842378769830184,No
0174-QRVVY,Male,0,Yes,Yes,71,1,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.35,1847.55,1,0,2.284591059542424,No
5699-BNCAS,Male,1,No,No,71,1,Yes,No,0,0,0,0,0,0,Two year,Yes,Mailed check,24.65,1766.75,1,0,5.895607274433102,No
2900-PHPLN,Female,1,Yes,No,70,1,No,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),19.55,1462.05,1,0,5.019981770048238,No
0612-RTZZA,Female,1,No,No,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,25.25,25.25,0,20,5.8977383600518545,Yes
8106-GWQOK,Male,0,Yes,No,38,0,No phone service,DSL,1,1,0,1,1,1,Two year,Yes,Bank transfer (automatic),60.0,2193.2,5,20,14.566023201018549,No
8751-EDEKA,Female,0,Yes,No,28,1,No,Fiber optic,0,1,1,0,0,1,Month-to-month,No,Credit card (automatic),89.9,2433.5,4,40,25.206338015243006,No
6878-GGDWG,Female,0,Yes,No,32,1,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),19.4,641.15,1,0,0.38282285850987696,No
4039-PIMHX,Male,1,Yes,No,49,1,No,DSL,0,1,0,0,0,0,Two year,No,Mailed check,49.8,2398.4,2,20,13.79978798222313,No
8450-LUGUK,Female,0,Yes,Yes,37,1,Yes,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),,861.85,1,0,,No
3604-WLABM,Female,0,No,No,10,1,No,DSL,0,0,1,1,0,0,Month-to-month,No,Electronic check,54.25,583,3,20,7.9157666065860175,No
0795-GMVQO,Male,0,Yes,No,67,1,Yes,Fiber optic,1,1,1,0,1,1,One year,No,Credit card (automatic),109.9,7332.4,6,40,26.815070800115688,No
2259-OUUSZ,Male,0,No,No,7,0,No phone service,DSL,0,0,1,1,0,0,One year,Yes,Credit card (automatic),35.5,249.55,2,20,9.977024086179265,No
1142-IHLOO,Female,0,No,No,51,1,No,Fiber optic,0,0,0,0,1,1,One year,No,Credit card (automatic),87.55,4475.9,3,40,20.223819514583425,No
6410-LEFEN,Female,0,No,No,9,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,45.15,416.45,1,20,19.276376011288892,Yes
4633-MKHYU,Female,0,No,No,9,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Mailed check,,788.6,3,40,,No
6257-RJOHI,Male,0,No,No,4,1,No,DSL,0,0,0,1,0,0,Month-to-month,Yes,Mailed check,50.8,202.3,2,20,14.666083257176485,No
1545-JFUML,Male,0,Yes,No,71,1,Yes,Fiber optic,1,1,1,0,1,0,Two year,Yes,Electronic check,99.0,6994.6,5,40,20.670888122681,No
3194-ORPIK,Female,0,Yes,Yes,50,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),84.4,4116.15,2,40,21.052356687467658,Yes
7826-VVKWT,Female,1,Yes,Yes,24,1,No,Fiber optic,0,0,1,0,1,1,Two year,Yes,Electronic check,96.55,2263.45,4,40,28.542443113351897,No
1353-GHZOS,Male,0,Yes,No,22,1,No,DSL,1,0,0,0,1,0,One year,Yes,Bank transfer (automatic),59.75,1374.35,3,20,16.805689145709156,No
2587-EKXTS,Male,0,No,No,44,1,Yes,Fiber optic,1,1,1,0,1,1,Month-to-month,Yes,Electronic check,111.5,4915.15,6,40,31.698695658116804,No
5442-BXVND,Female,0,Yes,Yes,33,1,Yes,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),24.25,838.5,1,0,0.6584638592657108,No
8816-VXNZD,Female,0,No,No,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,75.1,75.1,1,40,16.4995793994279,Yes
9378-FXTIZ,Female,0,Yes,No,54,1,Yes,DSL,0,0,0,0,1,1,One year,Yes,Credit card (automatic),70.15,3715.65,3,20,12.994707788932837,Yes
1723-HKXJQ,Male,0,No,No,42,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,101.75,4273.45,4,40,30.67121583854133,Yes
7825-GKXMW,Female,0,No,No,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,No,Electronic check,45.8,45.8,1,20,4.5120740551009195,Yes
9753-OYLBX,Female,0,No,No,1,1,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.5,20.5,1,0,3.2368773406450666,No
2364-UFROM,Male,0,No,No,30,1,No,DSL,1,1,0,1,1,0,One year,No,Electronic check,70.4,2044.75,5,20,27.480944181190107,No
6656-JWRQX,Female,0,No,No,1,0,No phone service,DSL,0,0,0,1,0,0,Month-to-month,No,Mailed check,30.55,30.55,1,20,2.9719001863230217,No
6473-ULUHT,Male,0,Yes,Yes,16,1,Yes,DSL,1,1,0,1,1,1,Month-to-month,No,Electronic check,84.9,1398.25,6,20,20.805422023331367,No
1240-KNSEZ,Male,0,No,No,1,1,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,,20.1,1,0,,Yes
0836-SEYLU,Male,0,Yes,No,9,0,No phone service,DSL,0,0,0,1,1,0,Month-to-month,No,Mailed check,40.65,328.95,2,20,8.032854232048978,Yes
4433-JCGCG,Male,1,Yes,No,46,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,101.0,4680.05,4,40,20.50099245985847,Yes
3716-BDVDB,Male,0,No,No,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.1,69.1,1,40,27.79183868299588,Yes
7688-AWMDX,Male,0,Yes,No,71,1,No,DSL,1,0,0,1,0,0,Two year,No,Bank transfer (automatic),54.5,3778.2,3,20,10.020472346589663,No
2842-BCQGE,Male,0,No,No,43,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,1,40,19.675501614448308,No
7244-QWYHG,Male,0,Yes,No,50,0,No phone service,DSL,1,0,0,1,1,0,One year,Yes,Bank transfer (automatic),44.45,2188.45,3,20,21.124969381574367,No
